fat,len,wid,slat,slon
0,1.8,90,42.43,-73.67
0,0.05,10,35.8899,-76.2484
0,12.0,440,39.62,-90.05
0,0.01,10,38.5766,-88.78
0,0.5,100,25.97,-97.47
0,0.1,20,40.18,-89.42
0,0.27,30,35.316,-81.922
0,0.19,50,36.7518,-90.5799
0,0.5,0,48.58,-97.7
0,0.01,50,37.7655,-91.6816
0,1.0,0,48.02,-102.95
0,9.0,100,41.1,-86.67
0,4.42,200,32.8616,-91.5219
0,1.0,80,31.32,-85.85
0,1.76,67,38.8604,-84.8842
0,1.72,100,32.1861,-83.1767
0,3.31,150,34.5441,-92.0074
0,0.32,50,27.4769,-82.554
0,15.0,800,38.02,-95.3
0,4.5,200,36.4443,-95.6908
0,0.25,25,34.848,-96.759
0,0.1,30,42.38,-89.97
0,0.5,0,47.18,-95.95
0,0.3,30,42.32,-103.422
0,0.09,25,43.26,-96.86
2,21.42,1760,32.2572,-96.018
0,1.5,100,37.33,-94.33
0,1.1,50,33.48,-91.45
0,0.5,3,18.3,-67.18
0,0.19,20,32.92,-105.72
0,0.62,1091,18.43,-66.4825
0,2.88,100,32.9789,-83.8904
0,0.5,50,29.73,-95.37
0,0.29,50,35.58,-89.52
0,4.7,25,34.72,-92.18
0,2.0,75,33.88,-101.96
0,2.0,250,46.49,-95.39
0,6.8,250,32.8,-92.3
0,6.5,880,35.34,-97.108
0,1.0,100,36.55,-100.03
0,0.1,50,48.68,-105.42
0,0.5,10,45.72,-102.35
0,9.0,80,35.13,-95.0
0,4.0,50,39.15,-91.75
0,9.0,30,35.13,-97.2
0,0.1,20,30.45,-89.35
0,1.46,175,31.912,-94.692
0,0.1,30,31.8,-82.67
0,2.0,250,35.6,-100.93
0,0.57,20,40.4563,-88.3207
0,2.0,400,37.9624,-92.994
0,0.5,110,38.75,-98.42
0,1.0,50,41.06,-82.03
0,0.5,50,37.13,-76.4
0,1.0,30,36.63,-87.47
0,0.06,20,30.05,-90.5
0,6.0,2200,44.33,-93.95
0,5.55,50,28.198,-82.05
0,2.6,75,33.57,-88.0
0,4.48,100,32.2,-83.2
0,25.86,1250,33.66,-92.8705
0,0.2,30,35.57,-98.05
0,0.19,50,38.8046,-95.5201
0,0.3,20,35.85,-97.12
0,0.2,20,37.7,-91.55
0,7.0,80,40.58,-99.87
0,0.5,20,25.85,-80.27
0,12.7,500,33.255,-97.3877
0,0.2,20,44.0,-111.47
0,1.5,220,44.12,-93.8
0,0.28,10,43.3243,-77.7165
0,0.1,10,30.4,-86.87
0,15.0,100,40.38,-94.45
0,4.66,25,25.99,-80.54
0,0.1,50,38.15,-102.7
0,0.5,30,47.9,-97.8
0,8.33,440,33.8,-81.39
1,11.07,330,38.811,-83.5182
0,0.1,25,41.43,-105.43
0,0.1,15,33.02,-117.29
0,0.1,50,35.48,-100.43
0,0.51,50,35.1855,-93.2909
0,14.83,200,34.0894,-86.5342
0,0.1,50,39.6,-104.38
0,0.5,0,40.32,-99.92
0,4.0,100,38.2011,-99.2768
0,6.13,100,34.7945,-85.6557
0,0.25,20,42.3174,-105.119
0,3.0,50,48.8,-96.18
0,10.0,50,41.52,-82.95
0,4.0,200,36.03,-94.9053
0,0.2,25,45.042,-93.5749
0,0.1,30,46.0,-123.92
0,18.8,30,34.88,-94.47
0,0.51,30,30.707,-94.871
0,8.0,300,33.12,-93.8
0,0.4,15,45.42,-97.32
0,16.4,220,38.32,-94.65
0,0.5,50,36.83,-101.05
0,4.7,500,35.3578,-95.7225
0,0.1,10,34.03,-79.93
0,0.1,30,39.55,-89.22
0,0.5,50,32.32,-81.32
0,0.1,30,42.32,-103.22
0,0.1,10,43.3,-103.85
0,0.3,10,45.03,-96.97
0,1.0,50,43.7,-94.03
0,5.0,30,31.17,-90.65
0,0.1,30,41.22,-103.32
0,4.35,250,44.916,-90.207
0,0.2,30,28.72,-96.82
0,0.21,60,38.7407,-97.5156
0,0.49,20,42.3367,-108.7514
0,3.73,100,33.43,-87.64
0,0.5,30,31.03,-87.5
0,0.1,20,34.63,-97.97
0,2.0,100,41.1,-73.7
0,4.85,50,30.2836,-90.9638
0,0.1,10,42.35,-85.87
0,10.0,100,36.6,-90.87
0,0.13,70,27.73,-97.38
0,12.19,800,30.9534,-93.8457
0,0.5,50,33.5,-80.87
0,0.5,50,37.3,-92.7
0,0.3,50,36.07,-76.62
0,0.2,25,47.72,-96.12
0,0.2,30,27.82,-80.42
0,1.0,75,38.85,-91.32
0,0.1,40,39.63,-98.83
0,0.5,50,35.02,-77.48
0,2.05,50,32.0,-88.84
0,1.5,30,33.78,-118.17
0,6.0,50,41.25,-80.47
0,13.51,330,33.88,-87.06
0,0.3,50,37.53,-87.13
0,0.1,50,41.05,-103.13
0,1.0,200,48.68,-97.82
0,7.82,500,31.1104,-85.5078
0,0.01,50,32.8035,-97.2013
0,1.0,200,33.05,-99.75
0,0.2,20,42.08,-93.92
0,0.1,20,30.7,-98.67
0,0.5,50,38.48,-104.12
0,0.86,50,38.502,-78.838
0,5.0,250,43.65,-93.13
0,0.2,20,33.53,-102.28
0,1.0,20,31.05,-93.37
0,0.1,30,36.85,-97.88
0,2.17,100,34.583,-85.958
0,0.26,20,33.4703,-88.7369
0,0.5,10,33.15,-99.9
0,5.0,330,35.15,-85.28
0,6.0,150,36.7,-77.58
0,2.0,10,44.6,-104.0
0,0.15,25,38.7796,-83.5716
0,1.9,150,31.8922,-101.4981
0,0.1,20,38.7,-100.92
0,10.1,75,39.38,-94.15
0,2.7,40,33.58,-92.5
0,0.1,50,35.65,-110.5
0,4.9,40,35.45,-96.68
0,0.1,50,40.44,-102.12
0,2.67,50,32.4401,-84.9697
0,5.15,200,30.67,-88.09
0,0.44,75,38.26,-98.65
0,3.0,100,36.53,-92.15
0,0.84,75,33.45,-89.64
0,8.0,23,32.98,-84.15
0,3.48,25,27.9832,-97.1492
0,0.5,75,34.5109,-95.5003
0,1.0,50,30.47,-91.98
0,0.1,20,33.15,-100.22
0,0.1,40,39.78,-88.95
0,1.0,100,39.45,-103.5
0,0.34,10,38.8531,-100.734
0,0.2,25,47.5,-95.4
0,0.4,30,27.3794,-97.8829
0,1.0,20,39.39,-102.93
0,1.35,300,32.595,-84.0926
0,1.3,65,43.12,-75.22
0,0.1,50,38.87,-103.19
1,11.1,800,36.1832,-96.302
0,1.3,50,37.72,-99.03
0,0.2,20,33.18,-99.35
0,0.7,30,42.53,-74.97
0,0.3,50,37.67,-77.3
0,0.1,50,34.97,-89.82
0,6.0,75,36.62,-97.55
0,0.16,350,39.6498,-80.0719
0,0.1,60,37.7413,-86.3876
0,0.3,75,41.6233,-88.8999
0,0.1,23,41.67,-71.1
0,0.72,75,42.9089,-90.995
0,0.02,10,43.24,-95.95
1,1.49,800,30.19,-82.65
0,2.5,17,39.92,-75.02
0,7.45,70,39.3775,-92.1188
0,0.53,30,34.3305,-77.7512
0,0.8,75,32.5886,-90.0994
0,20.34,880,32.3026,-90.4686
0,8.3,1100,37.8645,-99.2707
0,9.59,200,32.036,-93.9509
0,0.5,50,48.02,-106.4
0,5.87,100,40.63,-74.11
0,1.0,100,36.87,-101.28
0,0.25,25,32.83,-81.05
0,0.6,50,36.98,-84.12
0,0.1,20,39.78,-89.05
0,0.3,15,26.35,-80.08
0,4.0,200,39.02,-82.28
0,0.13,10,39.8181,-89.0091
0,4.25,400,37.5157,-93.0542
0,0.5,25,47.98,-94.68
0,0.7,30,32.55,-87.2
0,1.0,200,42.08,-86.0
0,1.0,40,31.48,-89.69
0,4.4,125,37.0,-99.67
0,1.0,25,34.2,-88.7
0,12.4,100,36.63,-79.58
0,0.1,30,34.43,-97.65
0,0.09,20,31.94,-80.95
0,0.5,30,29.92,-85.38
0,0.1,20,36.55,-87.1
0,0.1,25,41.4188,-96.1718
0,0.1,10,30.21,-92.41
0,0.23,10,40.2281,-90.634
0,0.75,50,30.6378,-90.4949
0,1.08,100,34.35,-116.59
0,4.49,75,38.49,-98.44
0,0.06,10,26.0319,-80.3133
0,9.5,200,39.73,-90.33
0,0.11,40,38.51,-89.0
0,0.24,100,36.8186,-90.523
0,4.56,150,32.0472,-104.225
0,0.1,30,37.25,-103.17
0,0.26,100,35.9619,-97.0395
0,0.59,20,31.76,-101.19
0,1.4,50,38.82,-99.02
0,0.1,20,29.78,-93.48
0,1.78,50,35.21,-84.9
0,2.0,0,31.4,-100.37
0,0.6,75,36.7953,-86.4819
0,0.3,100,43.15,-82.58
0,17.2,70,33.88,-94.8
0,1.0,100,41.12,-102.08
0,2.56,25,44.3938,-92.9217
0,2.75,200,40.4216,-99.2467
0,2.0,300,32.43,-93.23
0,0.89,20,33.84,-117.23
0,0.1,50,41.63,-96.72
0,10.0,100,41.08,-79.32
0,20.0,200,38.2,-103.13
0,0.36,100,32.2909,-101.5184
0,0.16,25,40.15,-82.056
0,3.0,100,37.18,-85.62
0,2.44,30,44.6038,-108.313
0,1.0,100,38.62,-102.7
0,3.0,75,42.92,-78.77
0,0.1,20,42.28,-94.88
7,19.3,200,32.53,-93.83
0,21.6,100,38.12,-101.88
0,0.1,20,40.35,-102.97
0,11.89,500,32.0586,-90.1282
0,12.71,300,34.5317,-92.1162
0,0.19,100,37.9027,-105.0433
0,0.06,50,38.79,-88.91
0,29.85,150,31.618,-87.8672
0,4.3,90,33.62,-87.53
0,5.0,30,41.2,-104.37
0,0.2,25,30.7247,-95.5659
0,0.5,50,37.17,-85.82
0,0.5,50,33.62,-100.6
0,1.0,20,41.25,-86.42
0,3.0,1,42.15,-98.75
0,2.0,20,26.47,-80.07
0,5.55,1636,31.5788,-92.2513
0,0.1,30,30.6,-87.15
0,0.1,20,35.63,-98.03
0,4.25,150,33.0432,-91.97
0,2.1,25,35.18,-93.18
0,0.47,300,42.0456,-71.8907
0,1.0,40,37.4113,-100.959
0,0.1,50,39.81,-86.28
0,0.4,75,33.47,-86.98
0,0.1,50,36.34,-95.27
0,1.77,75,26.8173,-81.1064
0,7.0,880,40.37,-90.3
0,0.49,50,37.908,-82.7198
0,1.2,100,39.609,-76.504
2,15.0,500,39.07,-94.83
0,0.1,10,37.87,-94.13
0,0.1,10,29.37,-100.9
0,5.72,250,35.6631,-97.5309
0,2.0,100,34.87,-100.98
0,16.0,100,39.45,-85.78
0,11.94,300,31.1077,-89.5219
0,1.8,12,40.48,-90.3
0,2.0,100,36.77,-100.43
0,1.3,100,41.95,-90.68
0,0.73,100,38.3805,-101.6131
0,2.54,80,34.072,-81.076
0,0.2,25,42.27,-92.48
0,0.3,40,39.9,-87.67
0,14.65,440,32.4,-86.48
0,0.2,30,45.32,-96.92
0,1.62,125,40.9933,-97.7701
0,5.0,50,45.45,-92.02
0,14.0,300,39.18,-99.57
0,0.2,30,30.73,-88.95
0,3.78,100,41.0626,-94.8906
0,1.44,175,32.7561,-93.688
0,15.0,880,39.85,-79.23
1,12.0,440,29.0,-82.12
0,1.96,220,33.32,-81.13
0,0.1,10,32.5,-82.93
0,5.0,40,47.37,-100.78
0,3.5,200,32.34,-82.66
0,2.5,100,31.98,-98.03
0,8.0,50,36.63,-95.62
0,2.0,100,37.28,-78.25
0,0.1,20,38.65,-101.75
0,0.3,100,37.77,-101.47
0,0.1,30,41.27,-91.17
0,0.1,20,40.3,-83.9
0,0.3,30,38.07,-76.65
0,0.06,30,28.73,-97.38
0,0.53,90,36.2626,-80.3776
0,2.12,50,46.31,-96.36
0,0.73,100,35.4172,-77.6203
0,0.1,50,32.24,-100.52
0,2.0,20,40.02,-78.5
0,1.0,10,42.2334,-111.324
0,1.0,150,36.97,-94.55
0,1.0,100,42.3,-86.47
0,8.0,110,38.73,-98.2
0,0.28,30,45.48,-99.46
0,1.8,100,33.83,-95.05
0,0.1,10,28.55,-81.75
0,0.07,25,35.2135,-75.6957
0,1.84,100,34.4319,-101.225
0,0.94,25,42.2021,-105.005
0,1.5,25,39.8,-100.53
0,1.24,175,35.5943,-78.7405
0,0.5,100,34.2,-80.27
0,0.43,100,42.6638,-87.8996
0,0.34,5,37.8,-112.41
0,8.12,75,36.3144,-76.1431
0,8.4,150,36.68,-86.87
0,0.5,50,37.617,-90.2848
0,0.2,20,43.65,-92.45
0,8.5,50,42.57,-92.88
0,1.5,100,34.27,-81.77
0,2.52,200,31.1818,-85.37
0,0.53,40,40.56,-95.38
0,0.1,30,36.18,-89.65
0,0.2,50,46.23,-96.75
0,9.0,250,38.5,-88.95
0,0.33,100,36.5479,-88.7334
0,1.1,200,32.15,-92.01
0,0.5,80,39.27,-77.63
0,0.36,75,32.1676,-82.7411
0,5.0,10,30.63,-82.92
0,0.3,20,35.78,-97.12
0,3.98,900,33.5646,-116.108
0,8.0,350,38.0,-91.67
0,4.0,150,33.44,-85.09
0,0.61,200,35.8464,-88.867
0,0.32,70,33.3322,-98.5667
0,0.5,75,38.21,-98.35
0,0.05,10,29.0178,-97.5306
0,0.25,50,35.42,-100.81
0,0.3,73,39.13,-97.72
0,1.24,60,41.2285,-92.6102
0,0.1,50,44.57,-95.98
0,1.0,10,31.15,-92.5
0,10.6,75,36.0435,-77.7097
0,0.2,30,37.2,-84.53
0,2.0,75,31.48,-84.05
0,1.8,30,46.4339,-93.7791
0,0.2,40,37.18,-89.7063
0,5.67,150,45.7971,-93.9829
0,0.3,30,31.5,-83.85
0,0.87,100,33.801,-81.62
0,0.1,10,41.15,-92.02
0,3.0,100,33.58,-90.3
0,0.5,300,41.87,-75.2
0,0.3,30,36.77,-78.85
0,4.0,100,34.85,-87.52
0,0.2,25,27.54,-97.77
0,2.19,100,37.69,-103.53
0,0.1,50,39.0539,-96.5376
0,0.63,50,43.4904,-96.7875
0,1.1,40,39.4504,-96.6082
0,7.95,300,34.2048,-86.1525
0,0.2,30,28.4,-82.68
0,1.38,250,36.65,-94.33
0,0.1,25,36.07,-102.68
0,0.5,25,36.92,-76.9
0,1.47,25,33.0303,-99.8271
0,0.2,50,39.65,-94.77
0,0.1,10,45.391,-98.0978
0,0.1,40,35.23,-81.4
0,0.17,220,37.2499,-86.35
0,0.5,50,37.97,-98.48
0,0.34,25,43.8908,-94.6902
0,5.2,800,35.44,-94.4595
2,13.6,1000,36.106,-82.702
0,0.4,130,36.33,-96.8
0,11.22,150,31.3242,-96.1165
0,10.34,100,35.27,-87.4
0,0.1,10,29.72,-81.5
0,0.31,450,41.7,-86.68
0,0.2,30,35.43,-84.4445
0,0.0,0,47.32,-106.82
0,24.0,440,32.65,-86.02
0,3.48,200,34.7318,-87.7029
0,0.58,85,37.062,-88.9842
0,0.26,25,48.6605,-99.7982
0,2.8,100,34.98,-96.7
0,0.2,25,45.27,-94.22
0,0.1,30,26.63,-80.12
0,0.4,40,33.37,-96.55
0,1.5,60,30.58,-103.98
0,0.01,25,38.58,-96.4626
0,0.2,20,29.6,-90.72
0,5.1,700,41.6,-91.48
0,8.0,10,31.33,-83.05
0,0.1,10,41.1,-102.08
0,0.5,50,41.72,-89.55
0,0.5,40,41.27,-95.47
0,0.1,30,38.5,-101.08
0,3.63,60,30.1247,-83.1807
0,4.3,300,33.7,-87.15
0,1.5,300,39.97,-105.47
0,5.12,150,44.0288,-90.4787
0,0.79,125,41.4606,-75.7898
0,1.0,200,45.21,-106.2
0,9.18,1250,35.37,-100.29
0,1.0,50,42.82,-96.55
0,7.0,150,37.35,-102.75
0,0.34,100,33.6543,-89.0586
0,2.0,20,35.15,-99.1
0,3.96,150,41.4345,-90.7256
0,1.78,20,47.9542,-100.93
0,0.1,50,40.02,-104.7
0,0.2,50,32.2,-84.13
0,6.3,100,33.72,-87.38
0,0.1,25,33.1,-87.77
0,2.41,200,38.529,-101.092
4,24.5,400,31.83,-81.78
0,0.25,50,30.645,-91.1532
0,0.23,90,45.7853,-87.8473
0,6.0,500,37.27,-97.8
0,3.76,25,35.269,-87.519
0,2.6,25,40.9154,-95.0659
0,6.54,80,34.41,-80.97
0,0.3,20,32.57,-99.72
0,0.1,23,33.95,-98.85
0,4.0,150,35.4,-91.63
0,12.0,75,34.78,-82.68
0,0.2,100,40.98,-96.68
0,0.14,50,44.3359,-72.2191
0,3.05,440,30.085,-97.542
0,2.0,50,37.62,-99.77
0,1.0,100,38.27,-78.1
0,3.5,400,35.79,-94.54
0,0.5,30,46.03,-100.07
0,2.44,200,46.4341,-90.063
0,1.0,50,46.31,-95.25
0,8.0,440,36.12,-97.65
0,0.1,10,35.25,-100.6
0,5.85,100,36.58,-93.69
0,2.52,1300,39.186,-83.6645
0,5.0,70,30.92,-85.52
0,0.96,75,33.4418,-94.631
1,3.5,125,31.69,-83.68
0,0.5,50,27.87,-97.68
0,7.37,70,33.9026,-94.4111
0,0.1,30,34.32,-99.08
0,0.91,120,48.63,-98.07
0,5.0,73,41.37,-89.58
0,1.5,30,31.78,-82.37
0,22.94,250,43.5031,-83.1308
0,4.46,200,38.0284,-100.657
0,1.0,0,29.65,-81.63
0,5.51,200,39.4844,-83.5438
0,1.44,100,33.4497,-91.4455
0,2.95,75,40.4038,-86.1562
0,1.0,200,29.334,-96.09
0,2.28,25,44.32,-91.79
0,0.5,10,40.77,-98.12
0,9.0,50,38.58,-93.58
0,0.1,25,44.55,-97.47
0,1.5,75,34.9,-77.95
0,1.07,60,36.7467,-101.9433
0,0.2,50,32.64,-93.42
0,24.0,260,39.07,-95.33
0,4.35,250,28.8611,-81.9128
0,0.6,125,35.6066,-96.2292
0,0.5,50,41.12,-88.17
0,0.67,10,29.7069,-91.1494
0,1.57,75,35.83,-86.46
0,10.07,75,41.3113,-94.1384
0,1.24,50,33.3733,-87.3468
0,0.81,20,40.7074,-75.6665
0,0.82,210,40.45,-92.2
0,0.1,20,30.4,-98.7
0,0.1,10,26.8397,-81.1282
0,11.9,200,32.17,-87.73
0,0.15,50,31.57,-85.77
0,5.0,50,39.55,-90.95
0,1.44,70,33.0747,-84.2059
0,0.21,50,33.1582,-97.1376
0,1.0,40,26.92,-82.15
0,1.85,50,39.07,-96.1886
0,0.01,15,42.2279,-91.45
0,0.57,100,41.831,-86.2407
0,2.0,60,34.26,-81.18
0,0.5,25,38.77,-102.6
0,2.77,100,35.0047,-87.7585
0,0.2,50,36.5,-89.92
0,1.0,200,37.8,-86.4
0,7.0,300,33.48,-84.1
0,1.2,20,35.62,-97.2
0,0.09,50,34.704,-81.567
0,0.1,10,31.2,-101.12
0,1.5,50,44.38,-92.1
0,0.2,10,47.32,-102.07
0,2.0,50,33.33,-91.45
0,6.0,75,34.47,-83.95
0,0.2,50,43.72,-97.66
1,38.0,300,37.67,-94.25
0,11.82,440,33.5387,-90.5828
0,0.1,50,44.53,-97.55
0,0.22,50,40.76,-85.83
0,0.1,10,35.6,-112.2
0,0.1,10,38.66,-88.04
0,0.1,10,46.8531,-97.9595
0,2.9,400,32.1438,-86.5919
0,0.3,40,33.98,-103.58
0,0.33,175,45.4706,-89.3634
0,3.22,125,43.3587,-89.3523
0,0.55,75,39.601,-78.479
0,0.1,30,37.28,-104.37
0,0.3,50,44.32,-97.43
0,0.1,10,43.66,-105.65
0,0.02,20,27.31,-82.5767
0,0.1,50,42.5,-96.5
0,0.1,10,39.3759,-75.0332
0,0.1,25,46.48,-96.38
0,4.0,50,48.27,-97.13
0,1.0,100,34.58,-100.38
0,1.0,200,36.37,-99.93
0,29.07,400,43.0123,-90.4216
0,2.2,10,27.55,-81.5
0,0.1,30,33.13,-96.12
0,0.5,150,35.3245,-96.1464
0,9.0,100,42.78,-112.83
0,0.25,10,29.488,-98.377
0,11.78,200,37.1278,-90.5339
0,5.0,100,36.32,-102.98
0,0.44,20,39.04,-119.97
0,0.3,50,41.58,-87.48
0,0.1,0,39.62,-83.27
0,2.65,75,43.5331,-94.148
0,0.2,15,41.63,-98.98
0,2.5,20,36.5852,-98.8789
0,1.5,20,41.02,-101.05
0,0.5,10,48.87,-101.57
0,0.2,20,48.28,-99.32
0,0.1,20,34.78,-82.68
0,3.1,200,42.4113,-87.8624
0,4.11,150,41.3215,-88.0269
0,0.1,10,41.85,-91.7
0,3.46,500,32.8628,-83.716
0,0.75,100,45.5586,-106.7603
0,10.0,575,37.98,-84.97
0,0.2,30,38.32,-88.81
0,1.0,30,34.23,-79.72
0,0.7,50,43.17,-97.08
0,0.2,20,31.5,-86.37
0,0.2,25,30.27,-95.83
0,2.35,40,41.48,-95.93
0,9.97,100,33.62,-84.16
0,0.01,10,44.553,-90.0331
0,0.2,100,45.08,-94.98
0,1.77,75,38.939,-98.721
0,1.1,200,36.13,-80.62
0,0.5,70,38.52,-82.32
0,0.1,10,42.42,-90.53
0,2.0,400,41.87,-97.35
0,0.11,25,40.1853,-95.108
0,6.21,275,33.0972,-94.4609
0,9.0,30,32.33,-92.5
0,21.0,800,30.42,-96.68
0,0.64,40,40.46,-86.7893
0,4.2,440,32.2002,-82.3925
0,8.0,100,36.13,-92.93
0,4.01,250,34.57,-86.82
0,1.17,20,40.3799,-90.2619
0,3.0,55,37.05,-96.8
0,0.0,0,0.0,0.0
0,0.3,50,32.7,-103.2
0,0.2,30,34.37,-100.97
0,3.4,25,48.97,-97.28
0,0.9,200,45.5061,-92.9616
0,0.15,10,30.2286,-92.1415
0,0.56,220,38.02,-85.34
0,0.13,75,26.9339,-82.367
0,8.0,25,37.33,-93.68
0,0.2,15,47.17,-98.23
0,0.1,25,26.5,-97.65
1,5.0,20,31.15,-92.5
0,0.1,100,39.73,-103.56
0,3.0,10,43.6695,-112.53
0,2.33,100,32.26,-84.43
0,3.0,85,31.92,-100.2
0,0.42,25,30.8309,-93.9739
0,9.98,550,38.4095,-91.0509
0,0.99,150,39.1251,-86.6112
0,1.1,50,33.9,-87.83
0,37.17,500,32.5363,-94.1434
0,1.5,50,36.88,-98.23
0,4.0,50,43.8,-93.62
0,12.09,80,39.518,-90.841
0,0.21,75,32.91,-85.4
0,2.42,50,40.5671,-96.6347
0,10.62,150,36.1859,-87.6281
0,1.58,40,34.6928,-85.8212
0,0.69,25,37.26,-77.24
0,3.51,200,35.4572,-86.0559
0,5.27,880,43.86,-85.43
0,1.15,50,41.4817,-88.5843
0,1.26,125,42.7939,-93.2892
0,4.3,400,36.4323,-95.2831
0,4.0,440,29.72,-95.05
0,0.1,30,41.3498,-100.244
0,0.5,30,33.67,-97.23
0,6.26,200,41.1888,-87.2757
0,24.0,50,40.78,-89.98
0,2.0,30,35.23,-81.53
0,6.03,125,32.988,-80.6494
0,12.57,440,31.8,-92.13
0,2.32,50,34.7709,-88.5147
0,13.42,200,37.098,-88.8781
0,8.0,220,37.68,-89.83
0,0.05,10,39.279,-101.875
0,0.09,20,24.6483,-81.4806
0,2.29,50,48.36,-96.42
0,4.0,20,47.01,-98.01
0,0.01,25,39.2934,-96.32
0,0.5,50,40.88,-87.98
0,0.1,50,39.57,-86.63
0,0.1,50,44.17,-97.62
0,3.0,100,31.63,-86.75
0,0.8,200,41.05,-90.55
0,1.85,25,41.61,-96.43
0,3.07,10,35.11,-111.47
0,0.2,0,36.2,-101.3
0,4.0,150,39.38,-103.92
0,0.1,30,28.03,-80.58
0,3.22,100,38.686,-86.3403
10,148.97,3080,32.4032,-91.2993
0,0.1,20,31.1,-91.27
0,1.22,50,38.03,-100.625
0,0.5,50,29.3,-94.82
0,4.2,100,39.43,-87.37
0,0.15,40,40.8801,-84.5976
0,14.25,100,36.7312,-90.0338
0,10.0,500,39.27,-84.22
0,0.49,100,38.4958,-101.129
0,0.7,50,34.5,-79.85
0,1.5,30,41.43,-88.8
0,0.3,20,41.5137,-91.7923
0,12.83,100,34.3861,-102.311
0,0.2,50,40.68,-102.83
0,0.2,40,34.32,-80.6
0,0.2,25,34.35,-79.48
0,0.3,30,28.2,-82.45
0,5.14,250,43.34,-95.68
0,9.4,350,33.72,-92.16
0,9.49,150,40.97,-94.83
0,0.1,20,29.23,-97.93
0,7.57,800,42.3956,-83.9571
0,0.5,30,29.48,-90.72
0,0.1,0,26.68,-80.37
0,1.0,100,33.55,-84.27
0,6.0,100,40.1,-93.9
0,0.2,50,39.8588,-83.4949
0,0.1,30,42.2,-91.75
0,1.0,20,47.4523,-96.6788
0,1.2,73,27.95,-81.78
0,3.45,50,41.2252,-94.9281
0,2.0,30,38.86,-95.46
0,0.1,10,44.07,-102.23
2,11.5,880,32.43,-90.2
0,10.44,400,30.8124,-84.0815
0,0.06,100,33.55,-85.23
0,0.5,10,42.17,-77.95
0,7.0,100,37.08,-89.3
0,4.57,200,31.938,-88.7868
0,19.97,880,34.3616,-86.3712
0,0.5,30,46.05,-122.88
0,1.0,350,39.22,-84.2
0,0.1,50,29.67,-84.82
0,0.2,10,41.8,-88.95
0,0.1,30,27.07,-80.15
0,0.2,50,35.37,-95.27
0,0.32,50,37.4666,-98.2811
0,0.01,25,39.0884,-103.0725
0,0.57,75,37.8817,-100.1604
0,8.3,120,40.48,-75.9
0,0.1,10,47.82,-102.48
0,0.25,50,46.48,-115.94
0,8.63,300,40.4613,-86.1884
0,1.6,300,35.5052,-94.0617
0,0.1,10,44.95,-85.4
0,7.61,125,35.68,-88.86
0,1.3,80,33.53,-81.08
0,20.43,1760,33.2232,-84.7678
0,0.1,75,35.97,-96.13
0,0.1,10,36.32,-94.55
0,0.12,50,42.4932,-88.5704
0,0.48,75,31.9969,-93.4688
0,0.26,25,39.334,-98.441
0,0.56,100,31.31,-89.36
0,2.0,200,43.18,-112.35
0,0.3,25,45.0769,-95.7455
0,2.0,100,43.87,-97.43
0,4.83,100,35.84,-85.22
0,1.0,100,36.12,-88.18
0,2.1,100,34.73,-93.12
0,1.78,75,30.6,-91.0
0,6.21,50,32.3341,-90.1065
0,0.16,50,31.367,-95.079
0,8.0,50,36.63,-91.48
21,75.51,1760,37.0,-95.14
1,15.0,300,31.88,-92.25
0,0.5,25,38.96,-100.19
0,0.15,50,38.6191,-90.7161
0,1.5,400,35.686,-98.964
0,0.1,20,45.3,-95.68
1,8.0,100,45.2,-93.63
0,3.55,25,31.434,-84.9487
0,2.0,150,32.57,-99.5
0,1.07,50,39.1202,-80.2948
0,1.0,0,26.35,-80.08
0,0.2,20,33.37,-96.08
0,0.2,50,43.37,-96.31
0,0.25,50,41.01,-95.8
0,0.5,50,34.9248,-98.252
0,0.27,50,37.3612,-102.656
0,6.0,50,47.1,-103.33
0,0.1,10,41.08,-100.49
0,2.34,30,45.5227,-94.2668
0,1.0,40,33.15,-90.5
0,0.5,50,34.38,-100.07
0,6.7,200,36.0022,-90.2311
0,17.45,400,38.8323,-92.9597
2,5.29,300,33.0607,-96.434
0,1.0,5,46.13,-116.42
0,3.7,100,34.0,-86.77
0,0.5,40,34.35,-100.2
0,0.5,100,31.9,-100.18
0,1.5,60,33.75,-87.05
0,1.03,60,37.15,-95.08
0,0.1,25,34.35,-93.33
0,0.68,40,41.1133,-90.9042
0,6.4,100,42.8842,-84.223
0,0.77,15,45.7112,-95.2322
0,0.1,50,38.67,-103.53
0,0.1,30,39.98,-96.1
0,0.1,40,38.95,-90.92
0,0.1,25,46.75,-96.36
0,1.0,33,32.05,-89.3
0,0.0,0,46.67,-120.62
0,0.5,75,35.87,-94.3
0,0.15,50,42.62,-96.31
0,0.1,30,36.13,-98.57
0,0.59,250,32.01,-81.67
0,23.0,500,31.0,-90.08
0,0.1,20,31.2,-87.23
0,1.09,75,34.26,-82.381
0,9.47,200,40.0105,-98.1705
0,3.02,440,35.08,-87.49
0,1.15,300,32.7023,-83.5584
0,1.22,80,32.028,-89.5409
0,6.57,500,31.9864,-90.6119
0,0.69,50,47.03,-68.13
0,0.1,50,40.65,-103.16
0,0.3,20,45.54,-100.81
0,0.1,30,28.8,-81.27
0,1.58,200,44.63,-91.19
0,1.27,440,41.8,-96.12
0,1.0,400,44.35,-100.82
0,1.2,90,38.6418,-86.9805
0,7.38,150,40.3459,-89.6934
